,X,Y,Z
532,16.24048338115538,117.0,637.5190332376892
533,19.741929525921137,107.0,527.5161409481577
534,10.699249650408156,111.0,602.6015006991837
535,7.896027763466371,70.0,431.20794447306724
536,5.519571379580009,94.0,471.96085724083997
537,12.229126551918855,48.0,254.5417468961623
538,14.364830610389355,69.0,357.2703387792213
539,4.6282848488217025,40.0,193.7434303023566
540,4.266228052133686,90.0,498.4675438957326
541,18.708605918166604,99.0,476.5827881636668
542,5.1093474913593795,103.0,600.7813050172813
543,15.147514143466058,76.0,442.7049717130679
544,5.6287949647947615,95.0,501.7424100704104
545,2.683454221439521,66.0,339.63309155712096
546,18.296001903634327,106.0,543.4079961927314
547,8.830715443021703,107.0,577.3385691139566
548,17.078297353175117,89.0,425.84340529364977
549,5.0807948653914075,53.0,313.8384102692172
550,11.02766267701806,110.0,569.9446746459639
551,7.358976334725516,97.0,532.282047330549
552,18.018238348970154,89.0,437.9635233020597
553,8.926596937799541,108.0,570.1468061244009
554,8.032175251659414,96.0,508.9356494966812
555,8.771691020408582,41.0,233.45661795918284
556,8.309674896567373,74.0,390.38065020686525
557,18.72676886158967,57.0,279.54646227682065
558,20.853303194106243,112.0,589.2933936117876
559,15.900205718388792,79.0,423.1995885632224
560,5.5812757875260885,66.0,388.8374484249478
561,6.064475057346389,105.0,539.8710498853072
562,5.311124908910472,61.0,356.37775018217906
563,14.618658286296242,46.0,265.7626834274075
564,11.80718020243243,53.0,290.38563959513516
565,10.86355415817943,47.0,283.27289168364115
566,10.282756567717326,81.0,445.4344868645654
567,21.47883031718046,74.0,376.04233936563907
568,16.258744503161992,99.0,466.482510993676
569,6.987277451094851,89.0,437.0254450978103
570,4.0430254615499095,106.0,604.9139490769002
571,18.1966964481686,105.0,518.6066071036628
572,3.478248205991406,103.0,602.0435035880172
573,11.992979169669534,102.0,550.014041660661
574,17.71037623372206,101.0,481.5792475325559
575,16.28712718147959,49.0,292.4257456370408
576,10.322162089962502,94.0,500.355675820075
577,20.02200079439952,55.0,296.95599841120094
578,2.740849743759069,44.0,256.51830051248186
579,18.420100502335252,57.0,327.1597989953295
580,8.480054534916807,62.0,353.0398909301664
581,12.819461731239024,58.0,277.36107653752197
582,4.536836004505741,83.0,489.9263279909885
583,11.41928704805164,51.0,303.1614259038967
584,7.047853002346628,57.0,309.9042939953067
585,4.924899693664393,113.0,610.1502006126713
586,16.962220979412294,98.0,536.0755580411754
587,10.90682998085656,110.0,540.1863400382869
588,20.9071872760383,56.0,328.18562544792337
589,12.150718811629426,99.0,474.69856237674117
590,20.17733214843273,112.0,550.6453357031345
591,9.339507758708745,60.0,374.3209844825825
592,12.958209045772577,106.0,543.0835819084548
593,4.423288141968644,100.0,512.1534237160627
594,13.335019334123755,73.0,414.3299613317525
595,20.415943861742186,89.0,436.1681122765156
596,18.23290806220999,63.0,299.53418387558
597,11.243588566166466,62.0,298.51282286766707
598,15.267942565798307,92.0,522.4641148684034
599,5.331072632532823,82.0,498.33785473493435
600,11.93297278117202,51.0,323.13405443765595
601,2.0782882693720333,70.0,405.84342346125595
602,9.242926736684538,96.0,495.51414652663095
603,21.724197407014298,48.0,202.5516051859714
604,4.937717964413686,80.0,465.12456407117264
605,3.5629325479559686,75.0,405.87413490408807
606,4.362150735530333,77.0,388.27569852893936
607,16.820272379832716,87.0,412.35945524033457
608,9.095382380837055,114.0,565.8092352383259
609,5.991921646750274,67.0,328.01615670649943
610,5.097421241921707,94.0,524.8051575161566
611,14.605341497088023,49.0,279.78931700582393
612,18.7054543562323,116.0,588.5890912875354
613,15.036461216208384,76.0,437.92707756758324
614,19.045386453848423,42.0,205.90922709230315
615,13.195667122870848,111.0,565.6086657542583
616,16.303371736315285,45.0,256.39325652736943
617,6.610046245504947,68.0,332.7799075089901
618,6.564103977305316,71.0,375.8717920453894
619,20.031255798717517,52.0,291.93748840256495
620,5.169300190700102,98.0,484.66139961859983
621,18.368576481821265,90.0,509.26284703635747
622,6.782755800962781,84.0,416.43448839807445
623,21.74668819779441,98.0,468.5066236044112
624,9.650760470166771,46.0,256.69847905966645
625,18.282745430009555,94.0,518.434509139981
626,8.168829141889942,94.0,495.6623417162201
627,15.775656227180505,108.0,553.448687545639
628,19.10542081497781,96.0,520.7891583700443
629,2.9612918245421387,56.0,336.0774163509157
630,7.239964293694257,85.0,422.5200714126115
631,16.573561109227942,46.0,224.85287778154412
632,5.786596344471514,109.0,534.426807311057
633,2.1049957948271207,65.0,364.79000841034576
634,7.536723500348781,52.0,262.92655299930243
